constructor_results_id,race_id,constructor_id,points
1360,219,5,2.0
1361,219,79,0.0
1362,220,78,0.0
1363,220,36,0.0
1364,220,64,0.0
1365,220,33,1.0
1366,220,31,9.0
1367,220,24,6.0
1368,220,0,2.0
1369,220,61,0.0
1370,220,5,3.0
1371,221,78,0.0
1372,221,64,1.0
1373,221,5,3.0
1374,221,0,4.0
1375,221,24,6.0
1376,221,31,9.0
1377,221,36,0.0
1378,221,61,0.0
1379,221,33,0.0
1380,222,5,3.0
1381,222,24,9.0
1382,222,31,4.0
1383,222,56,1.0
1384,222,33,0.0
1385,222,61,0.0
1386,222,78,0.0
1387,222,36,0.0
1388,222,64,0.0
1389,222,0,6.0
1390,223,61,0.0
1391,223,5,0.0
1392,223,78,0.0
1393,223,33,0.0
1394,223,36,0.0
1395,223,64,2.0
1396,223,0,3.0
1397,223,56,4.0
1398,223,24,6.0
1399,223,31,9.0
1400,224,5,0.0
1401,224,31,4.0
1402,224,24,9.0
1403,224,36,0.0
1404,224,33,3.0
1405,224,79,1.0
1406,224,56,0.0
1407,224,64,2.0
1408,224,78,0.0
1409,224,61,0.0
1410,224,0,0.0
1411,225,56,0.0
1412,225,36,0.0
1413,225,61,0.0
1414,225,33,0.0
1415,225,0,2.0
1416,225,31,6.0
1417,225,24,9.0
1418,225,78,0.0
1419,225,5,0.0
1420,225,64,0.0
1421,225,79,0.0
1422,226,56,0.0
1423,226,78,0.0
1424,226,24,4.0
1425,226,0,9.0
1426,226,31,6.0
1427,226,33,3.0
1428,226,36,0.0
1429,226,64,0.0
1430,226,61,0.0
1431,226,5,1.0
1432,227,61,0.0
1433,227,56,0.0
1434,227,24,6.0
1435,227,31,9.0
1436,227,33,4.0
1437,227,5,2.0
1438,227,78,0.0
1439,227,55,0.0
1440,227,36,1.0
1441,227,0,0.0
1442,227,64,0.0
1443,228,61,0.0
1444,228,56,0.0
1445,228,79,0.0
1446,228,0,9.0
1447,228,31,6.0
1448,228,78,0.0
1449,228,55,0.0
1450,228,5,0.0
1451,228,33,1.0
1452,228,36,3.0
1453,228,64,0.0
1454,228,24,2.0
1455,229,31,0.0
1456,229,56,0.0
1457,229,61,0.0
1458,229,78,1.0
1459,229,33,0.0
1460,229,79,0.0
1461,229,55,0.0
1462,229,64,2.0
1463,229,0,3.0
1464,229,24,9.0
1465,229,36,4.0
1466,230,0,4.0
1467,230,24,9.0
1468,230,61,3.0
1469,230,78,0.0
1470,230,56,0.0
1471,230,31,1.0
1472,230,33,2.0
1473,230,36,0.0
1474,230,64,0.0
1475,231,56,0.0
1476,231,31,9.0
1477,231,55,0.0
1478,231,24,6.0
1479,231,61,4.0
1480,231,33,3.0
1481,231,64,2.0
1482,231,5,0.0
1483,231,0,0.0
1484,231,78,0.0
1485,231,36,0.0
1486,232,56,0.0
1487,232,64,0.0
1488,232,78,0.0
1489,232,55,0.0
1490,232,24,3.0
1491,232,0,4.0
1492,232,31,9.0
1493,232,36,0.0
1494,232,5,0.0
1495,232,61,0.0
1496,232,33,1.0
1497,233,5,0.0
1498,233,31,6.0
1499,233,0,9.0
1500,233,24,2.0
1501,233,61,0.0
1502,233,56,4.0
1503,233,55,0.0
1504,233,64,3.0
1505,233,78,1.0
1506,233,36,0.0
1507,233,33,0.0
1508,234,61,0.0
1509,234,55,0.0
1510,234,24,0.0
1511,234,36,6.0
1512,234,33,4.0
1513,234,0,3.0
1514,234,78,0.0
1515,234,64,0.0
1516,234,56,0.0
1517,234,5,0.0
1518,234,31,9.0
1519,235,5,6.0
1520,235,25,0.0
1521,235,36,0.0
1522,235,24,1.0
1523,235,64,2.0
1524,235,0,9.0
1525,235,33,0.0
1526,235,31,0.0
1527,235,78,0.0
1528,235,56,0.0
1529,235,61,0.0
1530,236,0,9.0
1531,236,5,6.0
1532,236,31,4.0
1533,236,33,0.0
1534,236,24,0.0
1535,236,61,3.0
1536,236,78,0.0
1537,236,56,0.0
1538,236,25,0.0
1539,236,64,0.0
1540,236,36,0.0
1541,237,64,6.0
1542,237,25,0.0
1543,237,61,0.0
1544,237,78,1.0
1545,237,24,3.0
1546,237,0,4.0
1547,237,33,9.0
1548,237,36,2.0
1549,237,31,0.0
1550,237,62,0.0
1551,237,5,0.0
1552,238,61,0.0
1553,238,25,0.0
1554,238,78,0.0
1555,238,31,0.0
1556,238,76,0.0
1557,238,64,0.0
1558,238,56,0.0
1559,238,62,0.0
1560,238,5,9.0
1561,238,0,4.0
1562,238,36,3.0
1563,238,24,2.0
1564,238,75,0.0
1565,238,33,0.0
1566,239,61,0.0
1567,239,77,0.0
1568,239,62,0.0
1569,239,31,0.0
1570,239,64,2.0
1571,239,56,0.0
1572,239,33,0.0
1573,239,55,0.0
1574,239,0,9.0
1575,239,5,6.0
1576,239,24,4.0
1577,239,78,0.0
1578,239,25,0.0
1579,239,36,0.0
1580,239,75,0.0
1581,240,75,0.0
1582,240,55,0.0
1583,240,5,3.0
1584,240,56,4.0
1585,240,76,0.0
1586,240,61,0.0
1587,240,36,0.0
1588,240,24,6.0
1589,240,0,2.0
1590,240,33,1.0
1591,240,25,0.0
1592,240,64,0.0
1593,240,62,0.0
1594,240,78,0.0
1595,240,31,9.0
1596,241,24,9.0
1597,241,62,4.0
1598,241,0,3.0
1599,241,56,2.0
1600,241,25,1.0
1601,241,78,0.0
1602,241,33,0.0
1603,241,36,0.0
1604,241,61,0.0
1605,241,64,0.0
1606,241,31,0.0
1607,241,5,0.0
1608,241,55,0.0
1609,242,33,0.0
1610,242,24,2.0
1611,242,0,4.0
1612,242,5,9.0
1613,242,55,0.0
1614,242,36,0.0
1615,242,64,0.0
1616,242,31,0.0
1617,242,25,0.0
1618,242,56,0.0
1619,242,78,0.0
1620,242,61,0.0
1621,242,75,0.0
1622,242,62,0.0
1623,243,62,0.0
1624,243,31,9.0
1625,243,5,6.0
1626,243,24,3.0
1627,243,55,0.0
1628,243,0,1.0
1629,243,64,0.0
1630,243,36,0.0
1631,243,56,0.0
1632,243,25,0.0
1633,243,33,0.0
1634,243,61,0.0
1635,243,78,0.0
1636,244,0,6.0
1637,244,31,4.0
1638,244,5,3.0
1639,244,72,0.0
1640,244,74,0.0
1641,244,24,9.0
1642,244,55,0.0
1643,244,77,0.0
1644,244,62,0.0
1645,244,33,1.0
1646,244,78,0.0
1647,244,36,0.0
1648,244,61,0.0
1649,244,25,0.0
1650,244,75,0.0
1651,244,64,0.0
1652,244,56,0.0
1653,245,72,0.0
1654,245,33,4.0
1655,245,31,3.0
1656,245,56,1.0
1657,245,36,0.0
1658,245,25,0.0
1659,245,64,0.0
1660,245,61,0.0
1661,245,77,0.0
1662,245,0,0.0
1663,245,62,0.0
1664,245,24,6.0
1665,245,78,0.0
1666,245,55,0.0
1667,245,75,0.0
1668,245,76,0.0
1669,245,5,9.0
1670,246,24,0.0
1671,246,25,0.0
1672,246,0,6.0
1673,246,31,0.0
1674,246,78,0.0
1675,246,64,0.0
1676,246,55,0.0
1677,246,77,0.0
1678,246,33,9.0
1679,246,62,4.0
1680,246,5,2.0
1681,246,36,1.0
1682,246,56,0.0
1683,246,61,0.0
1684,246,75,0.0
1685,247,55,0.0
1686,247,62,0.0
1687,247,64,0.0
1688,247,76,0.0
1689,247,61,0.0
1690,247,31,9.0
1691,247,36,0.0
1692,247,78,3.0
1693,247,24,4.0
1694,247,0,6.0
1695,247,75,0.0
1696,247,33,2.0
1697,247,25,0.0
1698,247,5,0.0
1699,247,56,0.0
1700,248,24,2.0
1701,248,65,0.0
1702,248,25,0.0
1703,248,61,0.0
1704,248,78,0.0
1705,248,64,0.0
1706,248,56,0.0
1707,248,71,0.0
1708,248,36,0.0
1709,248,33,0.0
1710,248,0,9.0
1711,248,5,6.0
1712,248,31,4.0
1713,248,62,3.0
1714,248,55,0.0
1715,249,65,0.0
1716,249,61,0.0
1717,249,71,0.0
1718,249,36,0.0
1719,249,62,4.0
1720,249,0,3.0
1721,249,24,1.0
1722,249,25,0.0
1723,249,64,0.0
1724,249,56,0.0
1725,249,5,0.0
1726,249,31,0.0
1727,249,55,0.0
1728,249,78,0.0
1729,249,33,9.0
1730,250,54,0.0
1731,250,2,0.0
1732,250,71,0.0
1733,250,64,0.0
1734,250,61,0.0
1735,250,36,0.0
1736,250,5,3.0
1737,250,199,0.0
1738,250,25,0.0
1739,250,31,0.0
1740,250,65,0.0
1741,250,24,2.0
1742,250,33,4.0
1743,250,62,6.0
1744,250,0,9.0
1745,251,62,1.0
1746,251,5,3.0
1747,251,0,6.0
1748,251,65,0.0
1749,251,33,9.0
1750,251,24,0.0
1751,251,71,0.0
1752,251,31,0.0
1753,251,54,0.0
1754,251,2,0.0
1755,251,25,0.0
1756,251,199,0.0
1757,251,36,0.0
1758,251,64,0.0
1759,251,61,0.0
1760,252,2,0.0
1761,252,62,0.0
1762,252,71,0.0
1763,252,73,0.0
1764,252,24,9.0
1765,252,5,2.0
1766,252,0,1.0
1767,252,36,0.0
1768,252,65,0.0
1769,252,61,0.0
1770,252,199,0.0
1771,252,31,0.0
1772,252,64,0.0
1773,252,54,0.0
1774,252,25,0.0
1775,252,33,6.0
1776,253,5,0.0
1777,253,54,0.0
1778,253,65,0.0
1779,253,24,0.0
1780,253,61,0.0
1781,253,71,0.0
1782,253,0,4.5
1783,253,31,3.0
1784,253,33,2.0
1785,253,55,0.0
1786,253,25,0.0
1787,253,199,1.5
1788,253,36,1.0
1789,253,2,0.0
1790,253,64,0.0
1791,253,62,0.0
1792,254,2,0.0
1793,254,73,0.0
1794,254,64,0.0
1795,254,199,0.0
1796,254,31,3.0
1797,254,54,0.0
1798,254,55,0.0
1799,254,71,0.0
1800,254,61,0.0
1801,254,36,0.0
1802,254,62,0.0
1803,254,5,9.0
1804,254,0,6.0
1805,254,33,4.0
1806,254,65,0.0
1807,254,24,2.0
1808,255,2,0.0
1809,255,24,6.0
1810,255,73,0.0
1811,255,54,0.0
1812,255,65,0.0
1813,255,61,0.0
1814,255,64,0.0
1815,255,199,1.0
1816,255,33,4.0
1817,255,5,9.0
1818,255,0,0.0
1819,255,62,0.0
1820,255,36,0.0
1821,255,31,0.0
1822,256,65,2.0
1823,256,61,0.0
1824,256,62,0.0
1825,256,31,0.0
1826,256,0,0.0
1827,256,24,0.0
1828,256,73,1.0
1829,256,36,0.0
1830,256,199,0.0
1831,256,2,0.0
1832,256,54,0.0
1833,256,33,6.0
1834,256,5,9.0
1835,256,71,3.0
1836,256,64,0.0
1837,257,0,0.0
1838,257,61,0.0
1839,257,199,1.0
1840,257,31,0.0
1841,257,36,0.0
1842,257,2,0.0
1843,257,54,0.0
1844,257,55,0.0
1845,257,24,0.0
1846,257,73,0.0
1847,257,65,0.0
1848,257,72,0.0
1849,257,64,0.0
1850,257,5,6.0
1851,257,62,9.0
1852,257,33,3.0
1853,258,55,0.0
1854,258,61,0.0
1855,258,2,0.0
1856,258,31,0.0
1857,258,199,0.0
1858,258,73,0.0
1859,258,24,1.0
1860,258,71,2.0
1861,258,33,0.0
1862,258,64,0.0
1863,258,65,0.0
1864,258,54,0.0
1865,258,36,0.0
1866,258,0,4.0
1867,258,62,6.0
1868,258,5,9.0
1869,259,72,0.0
1870,259,5,0.0
1871,259,73,0.0
1872,259,61,0.0
1873,259,71,0.0
1874,259,199,0.0
1875,259,0,9.0
1876,259,74,0.0
1877,259,54,0.0
1878,259,36,2.0
1879,259,2,0.0
1880,259,55,0.0
1881,259,31,0.0
1882,259,62,3.0
1883,259,33,6.0
1884,259,24,4.0
1885,260,36,0.0
1886,260,2,6.0
1887,260,72,0.0
1888,260,31,0.0
1889,260,0,0.0
1890,260,54,0.0
1891,260,71,0.0
1892,260,24,0.0
1893,260,62,0.0
1894,260,55,1.0
1895,260,73,2.0
1896,260,199,3.0
1897,260,5,4.0
1898,260,33,9.0
1899,261,31,1.0
1900,261,5,0.5
1901,261,72,0.0
1902,261,0,1.5
1903,261,24,0.0
1904,261,64,0.0
1905,261,55,0.0
1906,261,33,0.0
1907,261,73,0.0
1908,261,2,0.0
1909,261,200,0.0
1910,261,54,0.0
1911,261,61,0.0
1912,261,36,4.5
1913,261,71,0.0
1914,261,199,2.0
1915,261,62,3.0
1916,262,62,2.0
1917,262,54,0.0
1918,262,55,0.0
1919,262,31,0.0
1920,262,2,0.0
1921,262,200,0.0
1922,262,36,0.0
1923,262,73,0.0
1924,262,199,1.0
1925,262,24,0.0
1926,262,33,3.0
1927,262,72,0.0
1928,262,64,0.0
1929,262,71,0.0
1930,262,0,6.0
1931,262,5,9.0
1932,263,2,0.0
1933,263,33,0.0
1934,263,55,0.0
1935,263,199,0.0
1936,263,54,0.0
1937,263,65,0.0
1938,263,36,0.0
1939,263,24,1.0
1940,263,31,2.0
1941,263,0,6.0
1942,263,73,0.0
1943,263,5,9.0
1944,263,71,0.0
1945,263,62,3.0
1946,264,0,1.0
1947,264,56,4.0
1948,264,24,6.0
1949,264,5,9.0
1950,264,64,0.0
1951,264,65,0.0
1952,264,26,0.0
1953,264,54,0.0
1954,264,36,3.0
1955,264,31,0.0
1956,264,201,0.0
1957,264,2,0.0
1958,264,57,0.0
1959,265,61,0.0
1960,265,0,6.0
1961,265,24,3.0
1962,265,65,2.0
1963,265,71,1.0
1964,265,56,0.0
1965,265,36,0.0
1966,265,57,0.0
1967,265,5,9.0
1968,265,201,0.0
1969,265,26,0.0
1970,265,54,0.0
1971,265,62,0.0
1972,265,55,0.0
1973,265,31,0.0
1974,266,5,9.0
1975,266,24,4.0
1976,266,62,0.0
1977,266,57,0.0
1978,266,26,3.0
1979,266,0,2.0
1980,266,36,0.0
1981,266,56,0.0
1982,266,55,0.0
1983,266,201,0.0
1984,266,61,0.0
1985,266,31,0.0
1986,266,71,0.0
1987,266,65,0.0
1988,266,54,1.0
1989,267,31,4.0
1990,267,68,0.0
1991,267,26,0.0
1992,267,61,0.0
1993,267,56,0.0
1994,267,57,0.0
1995,267,201,3.0
1996,267,5,6.0
1997,267,55,2.0
1998,267,2,0.0
1999,267,24,0.0
2000,267,0,9.0
2001,267,179,0.0
2002,267,54,0.0
2003,267,62,0.0
2004,267,65,0.0
2005,267,36,0.0
2006,268,24,3.0
2007,268,61,2.0
2008,268,0,1.0
2009,268,31,0.0
2010,268,54,0.0
2011,268,5,9.0
2012,268,179,0.0
2013,268,201,0.0
2014,268,55,0.0
2015,268,36,0.0
2016,268,62,0.0
2017,268,65,0.0
2018,268,68,0.0
2019,268,56,0.0
2020,268,57,0.0
2021,268,26,4.0
2022,269,68,0.0
2023,269,61,0.0
2024,269,31,0.0
2025,269,55,0.0
2026,269,62,0.0
2027,269,201,0.0
2028,269,57,0.0
2029,269,26,0.0
2030,269,24,6.0
2031,269,36,3.0
2032,269,5,9.0
2033,269,54,1.0
2034,269,56,0.0
2035,269,65,0.0
2036,269,0,2.0
2037,270,36,0.0
2038,270,55,0.0
2039,270,31,0.0
2040,270,24,9.0
2041,270,5,4.0
2042,270,26,3.0
2043,270,0,2.0
2044,270,201,0.0
2045,270,62,0.0
2046,270,61,0.0
2047,270,56,0.0
2048,270,57,0.0
2049,270,68,0.0
2050,270,54,0.0
2051,270,179,0.0
2052,270,65,0.0
2053,271,31,2.0
2054,271,201,3.0
2055,271,65,4.0
2056,271,24,6.0
2057,271,0,9.0
2058,271,179,0.0
2059,271,5,0.0
2060,271,54,0.0
2061,271,55,0.0
2062,271,61,0.0
2063,271,36,0.0
2064,271,57,0.0
2065,271,26,0.0
2066,271,62,0.0
2067,271,56,0.0
2068,272,54,1.0
2069,272,62,0.0
2070,272,201,0.0
2071,272,0,0.0
2072,272,61,2.0
2073,272,56,3.0
2074,272,65,4.0
2075,272,24,6.0
2076,272,5,9.0
2077,272,31,0.0
2078,272,36,0.0
2079,272,26,0.0
2080,272,179,0.0
2081,272,55,0.0
2082,272,57,0.0
2083,273,65,0.0
2084,273,61,0.0
2085,273,5,0.0
2086,273,56,0.0
2087,273,31,2.0
2088,273,57,0.0
2089,273,36,0.0
2090,273,54,0.0
2091,273,26,0.0
2092,273,179,0.0
2093,273,201,3.0
2094,273,24,6.0
2095,273,0,9.0
2096,273,55,0.0
2097,273,62,0.0
2098,274,179,0.0
2099,274,24,0.0
2100,274,65,9.0
2101,274,26,6.0
2102,274,55,0.0
2103,274,31,4.0
2104,274,0,3.0
2105,274,36,1.0
2106,274,54,0.0
2107,274,61,0.0
2108,274,201,0.0
2109,274,56,0.0
2110,274,57,0.0
2111,274,62,0.0
2112,275,5,6.0
2113,275,31,4.0
2114,275,56,3.0
2115,275,24,2.0
2116,275,36,1.0
2117,275,61,0.0
2118,275,62,0.0
2119,275,68,0.0
2120,275,0,9.0
2121,275,54,0.0
2122,275,57,0.0
2123,275,65,0.0
2124,275,26,0.0
2125,275,201,0.0
2126,275,55,0.0
2127,276,62,0.0
2128,276,31,0.0
2129,276,36,9.0
2130,276,61,0.0
2131,276,65,0.0
2132,276,55,0.0
2133,276,56,0.0
2134,276,24,2.0
2135,276,26,4.0
2136,276,5,6.0
2137,276,54,0.0
2138,276,201,0.0
2139,276,0,0.0
2140,276,68,0.0
2141,276,57,0.0
2142,277,26,0.0
2143,277,57,0.0
2144,277,62,0.0
2145,277,54,0.0
2146,277,56,0.0
2147,277,55,0.0
2148,277,65,0.0
2149,277,36,0.0
2150,277,201,0.0
2151,277,5,1.0
2152,277,31,4.0
2153,277,24,6.0
2154,277,0,9.0
2155,277,61,0.0
2156,278,55,0.0
2157,278,31,0.0
2158,278,201,0.0
2159,278,0,9.0
2160,278,24,6.0
2161,278,5,4.0
2162,278,57,0.0
2163,278,65,1.0
2164,278,61,0.0
2165,278,54,0.0
2166,278,26,0.0
2167,278,62,0.0
2168,278,36,2.0
2169,278,56,0.0
2170,279,72,0.0
2171,279,201,0.0
2172,279,54,0.0
2173,279,65,0.0
2174,279,36,0.0
2175,279,24,6.0
2176,279,0,4.0
2177,279,61,3.0
2178,279,5,2.0
2179,279,26,0.0
2180,279,62,0.0
2181,279,56,0.0
2182,279,70,0.0
2183,279,31,9.0
2184,279,57,0.0
2185,280,55,1.0
2186,280,0,0.0
2187,280,24,0.0
2188,280,57,9.0
2189,280,33,6.0
2190,280,5,4.0
2191,280,54,3.0
2192,280,31,2.0
2193,280,26,0.0
2194,280,61,0.0
2195,280,36,0.0
2196,280,56,0.0
2197,281,54,3.0
2198,281,0,6.0
2199,281,64,0.0
2200,281,55,0.0
2201,281,36,0.0
2202,281,57,0.0
2203,281,5,9.0
2204,281,24,0.0
2205,281,26,0.0
2206,281,61,0.0
2207,281,33,0.0
2208,281,56,1.0
2209,281,31,2.0
2210,282,24,4.0
2211,282,0,3.0
2212,282,33,1.0
2213,282,61,0.0
2214,282,55,0.0
2215,282,26,0.0
2216,282,56,0.0
2217,282,5,9.0
2218,282,64,0.0
2219,282,36,0.0
2220,282,31,0.0
2221,282,54,0.0
2222,282,57,6.0
2223,283,31,9.0
2224,283,26,0.0
2225,283,65,1.0
2226,283,5,6.0
2227,283,24,3.0
2228,283,57,4.0
2229,283,36,0.0
2230,283,54,2.0
2231,283,0,0.0
2232,283,56,0.0
2233,283,33,0.0
2234,283,55,0.0
2235,283,61,0.0
2236,284,64,0.0
2237,284,55,0.0
2238,284,62,0.0
2239,284,56,0.0
2240,284,65,0.0
2241,284,54,0.0
2242,284,61,0.0
2243,284,24,0.0
2244,284,26,0.0
2245,284,33,1.0
2246,284,0,3.0
2247,284,57,4.0
2248,284,5,6.0
2249,284,31,9.0
2250,284,36,0.0
2251,284,66,0.0
2252,285,61,0.0
2253,285,26,0.0
2254,285,31,2.0
2255,285,62,0.0
2256,285,65,0.0
2257,285,57,9.0
2258,285,5,6.0
2259,285,0,3.0
2260,285,55,0.0
2261,285,36,0.0
2262,285,54,0.0
2263,285,24,0.0
2264,285,33,0.0
2265,285,56,1.0
2266,286,54,0.0
2267,286,31,9.0
2268,286,5,6.0
2269,286,24,4.0
2270,286,61,3.0
2271,286,0,0.0
2272,286,33,1.0
2273,286,62,0.0
2274,286,36,0.0
2275,286,66,0.0
2276,286,56,2.0
2277,286,65,0.0
2278,286,64,0.0
2279,286,57,0.0
2280,286,26,0.0
2281,286,55,0.0
2282,287,0,6.0
2283,287,5,4.0
2284,287,24,3.0
2285,287,33,2.0
2286,287,31,1.0
2287,287,55,0.0
2288,287,65,0.0
2289,287,56,0.0
2290,287,62,0.0
2291,287,66,0.0
2292,287,36,0.0
2293,287,54,0.0
2294,287,57,0.0
2295,287,64,0.0
2296,287,61,0.0
2297,287,26,9.0
2298,288,36,0.0
2299,288,61,0.0
2300,288,24,0.0
2301,288,54,0.0
2302,288,62,0.0
2303,288,26,0.0
2304,288,55,0.0
2305,288,5,2.0
2306,288,0,4.0
2307,288,33,6.0
2308,288,31,9.0
2309,288,56,0.0
2310,288,66,0.0
2311,288,65,0.0
2312,288,64,0.0
2313,288,57,0.0
2314,289,3,0.0
2315,289,24,0.0
2316,289,54,0.0
2317,289,57,0.0
2318,289,36,0.0
2319,289,65,0.0
2320,289,61,0.0
2321,289,56,0.0
2322,289,31,4.0
2323,289,33,2.0
2324,289,5,6.0
2325,289,0,9.0
2326,289,64,0.0
2327,289,66,0.0
2328,289,62,0.0
2329,289,55,0.0
2330,289,26,1.0
2331,289,67,0.0
2332,290,0,0.0
2333,290,62,0.0
2334,290,31,0.0
2335,290,64,0.0
2336,290,54,0.0
2337,290,65,0.0
2338,290,5,9.0
2339,290,57,6.0
2340,290,26,0.0
2341,290,61,2.0
2342,290,55,1.0
2343,290,36,0.0
2344,290,24,0.0
2345,290,56,0.0
2346,290,33,4.0
2347,291,31,0.0
2348,291,61,0.0
2349,291,57,0.0
2350,291,55,0.0
2351,291,26,0.0
2352,291,33,4.0
2353,291,56,9.0
2354,291,5,6.0
2355,291,24,2.0
2356,291,0,1.0
2357,291,62,0.0
2358,291,36,0.0
2359,291,54,0.0
2360,291,65,0.0
2361,292,62,0.0
2362,292,64,0.0
2363,292,3,0.0
2364,292,31,0.0
2365,292,24,0.0
2366,292,54,3.0
2367,292,68,0.0
2368,292,56,0.0
2369,292,61,0.0
2370,292,36,0.0
2371,292,0,0.0
2372,292,65,0.0
2373,292,33,0.0
2374,292,55,2.0
2375,292,57,4.0
2376,292,26,6.0
2377,292,5,9.0
2378,293,64,0.0
2379,293,68,0.0
2380,293,54,0.0
2381,293,62,0.0
2382,293,65,0.0
2383,293,69,0.0
2384,293,61,0.0
2385,293,33,0.0
2386,293,5,6.0
2387,293,26,0.0
2388,293,36,0.0
2389,293,3,0.0
2390,293,24,1.0
2391,293,55,2.0
2392,293,0,3.0
2393,293,56,4.0
2394,293,57,0.0
2395,293,31,9.0
2396,294,26,0.0
2397,294,33,0.0
2398,294,61,0.0
2399,294,56,0.0
2400,294,62,0.0
2401,294,65,0.0
2402,294,55,2.0
2403,294,5,3.0
2404,294,57,4.0
2405,294,31,6.0
2406,294,0,9.0
2407,294,54,0.0
2408,294,24,0.0
2409,294,36,0.0
2410,294,3,0.0
2411,295,62,0.0
2412,295,33,0.0
2413,295,3,0.0
2414,295,26,0.0
2415,295,54,0.0
2416,295,31,0.0
2417,295,36,0.0
2418,295,65,0.0
2419,295,61,1.0
2420,295,55,2.0
2421,295,56,3.0
2422,295,0,4.0
2423,295,24,6.0
2424,295,5,0.0
2425,295,57,9.0
2426,296,57,0.0
2427,296,0,9.0
2428,296,31,0.0
2429,296,36,0.0
2430,296,70,0.0
2431,296,55,0.0
2432,296,5,6.0
2433,296,56,3.0
2434,296,26,2.0
2435,296,33,0.0
2436,296,61,0.0
2437,296,24,4.0
2438,297,61,0.0
2439,297,26,0.0
2440,297,56,0.0
2441,297,52,0.0
2442,297,2,0.0
2443,297,54,0.0
2444,297,24,4.0
2445,297,33,6.0
2446,297,31,9.0
2447,297,57,0.0
2448,297,5,0.0
2449,297,0,3.0
2450,297,55,0.0
2451,297,58,0.0
2452,297,53,0.0
2453,297,62,0.0
2454,298,55,0.0
2455,298,33,4.0
2456,298,31,3.0
2457,298,56,2.0
2458,298,24,1.0
2459,298,52,0.0
2460,298,26,0.0
2461,298,20,0.0
2462,298,2,0.0
2463,298,0,0.0
2464,298,57,0.0
2465,298,54,6.0
2466,298,5,9.0
2467,298,58,0.0
2468,298,53,0.0
2469,298,62,0.0
2470,298,61,0.0
2471,299,31,9.0
2472,299,24,6.0
2473,299,33,4.0
2474,299,2,3.0
2475,299,26,2.0
2476,299,52,0.0
2477,299,0,0.0
2478,299,61,0.0
2479,299,3,0.0
2480,299,57,0.0
2481,299,5,0.0
2482,299,63,0.0
2483,299,20,0.0
2484,299,56,0.0
2485,299,58,0.0
2486,299,54,0.0
2487,299,62,0.0
2488,299,53,0.0
2489,299,55,0.0
2490,300,54,0.0
2491,300,5,9.0
2492,300,31,6.0
2493,300,24,4.0
2494,300,26,2.0
2495,300,20,1.0
2496,300,2,0.0
2497,300,56,0.0
2498,300,52,0.0
2499,300,0,0.0
2500,300,57,0.0
2501,300,61,0.0
2502,300,3,0.0
2503,300,33,0.0
2504,300,58,0.0
2505,300,55,0.0
2506,300,53,0.0
2507,300,62,0.0
2508,301,5,0.0
2509,301,0,0.0
2510,301,20,1.0
2511,301,57,4.0
2512,301,54,0.0
2513,301,3,0.0
2514,301,31,0.0
2515,301,2,0.0
2516,301,33,6.0
2517,301,26,0.0
2518,301,61,0.0
2519,301,52,0.0
2520,301,53,0.0
2521,301,62,0.0
2522,301,63,0.0
2523,301,58,0.0
2524,301,56,0.0
2525,301,24,9.0
2526,301,55,0.0
2527,302,54,0.0
2528,302,33,0.0
2529,302,20,0.0
2530,302,57,0.0
2531,302,3,0.0
2532,302,56,0.0
2533,302,61,0.0
2534,302,55,0.0
2535,302,52,0.0
2536,302,2,0.0
2537,302,63,0.0
2538,302,62,0.0
2539,302,0,0.0
2540,302,26,2.0
2541,302,5,4.0
2542,302,31,9.0
2543,302,58,0.0
2544,302,53,0.0
2545,302,24,1.0
2546,303,53,0.0
2547,303,58,0.0
2548,303,54,0.0
2549,303,55,0.0
2550,303,56,0.0
2551,303,33,2.0
2552,303,0,1.0
2553,303,61,0.0
2554,303,2,0.0
2555,303,52,0.0
2556,303,5,0.0
2557,303,24,0.0
2558,303,3,0.0
2559,303,26,4.0
2560,303,20,0.0
2561,303,57,3.0
2562,303,31,9.0
2563,304,2,0.0
2564,304,24,0.0
2565,304,3,0.0
2566,304,57,0.0
2567,304,61,0.0
2568,304,55,0.0
2569,304,20,6.0
2570,304,58,0.0
2571,304,52,0.0
2572,304,5,0.0
2573,304,26,0.0
2574,304,54,1.0
2575,304,56,2.0
2576,304,0,3.0
2577,304,31,4.0
2578,304,33,9.0
2579,305,20,0.0
2580,305,63,0.0
2581,305,52,0.0
2582,305,5,0.0
2583,305,61,0.0
2584,305,24,0.0
2585,305,54,0.0
2586,305,58,0.0
2587,305,55,0.0
2588,305,56,0.0
2589,305,0,4.0
2590,305,33,3.0
2591,305,2,2.0
2592,305,57,1.0
2593,305,26,0.0
2594,305,3,0.0
2595,305,31,9.0
2596,306,54,0.0
2597,306,58,0.0
2598,306,55,0.0
2599,306,31,0.0
2600,306,2,0.0
2601,306,52,0.0
2602,306,61,0.0
2603,306,57,0.0
2604,306,20,0.0
2605,306,3,0.0
2606,306,26,0.0
2607,306,5,9.0
2608,306,33,6.0
2609,306,24,3.0
2610,306,56,2.0
2611,306,0,1.0
2612,307,63,0.0
2613,307,58,0.0
2614,307,56,0.0
2615,307,52,0.0
2616,307,3,0.0
2617,307,31,9.0
2618,307,57,6.0
2619,307,2,0.0
2620,307,0,0.0
2621,307,55,0.0
2622,307,20,0.0
2623,307,5,0.0
2624,307,33,0.0
2625,307,24,2.0
2626,307,54,3.0
2627,307,26,4.0
2628,307,61,0.0
2629,308,58,0.0
